userid,churn,age,rent_or_own,trivia_played,trivia_shared_results,trivia_view_unlocked,trivia_view_results,cards_share,cards_viewed,cards_helpful,cards_not_helpful,cards_clicked,has_used_mobile,has_used_web,used_android,used_ios,more_than_one_mobile_device,payfreq,loan_pending,withdrawn_application,paid_off_loan,did_not_accept_funding,zodiac_sign,un_linked_account,re_linked_account,cash_back_engagement,has_referred
14422,0,33.0,R,45,3,105,43,0,264,0,0,49,1,1,1,0,3,Bi-Weekly,0,0,0,0,Aries,0,0,2.1,1
11526,0,22.0,na,0,0,18,0,0,59,0,0,2,1,0,1,0,0,na,0,0,0,0,Pisces,0,0,0.47,0
45448,0,23.0,na,0,0,42,0,0,97,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.77,1
26272,0,30.0,R,0,0,32,0,0,46,0,0,6,1,1,0,1,0,na,0,0,0,0,Aquarius,1,0,0.67,0
25142,0,42.0,R,0,0,0,0,3,181,3,1,22,1,1,1,0,0,Weekly,0,0,0,0,Cancer,1,0,2.13,0
55349,0,35.0,na,0,0,11,0,0,12,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.32,0
27573,0,37.0,R,0,0,0,0,0,44,0,0,10,1,1,0,1,0,na,0,0,0,0,na,0,0,0.53,0
2593,0,42.0,O,0,0,0,0,1,250,1,0,38,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.23,1
36129,0,22.0,na,0,0,52,0,0,115,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.0699999999999998,1
24363,0,27.0,R,15,2,39,15,0,117,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.0,1
38118,0,27.0,R,0,0,42,0,0,94,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.8,1
57175,0,37.0,na,0,0,27,0,0,58,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.8199999999999998,1
18528,0,29.0,R,11,0,77,10,0,126,0,0,27,1,1,1,0,2,Weekly,0,0,0,0,Libra,1,0,0.8,1
49717,0,50.0,na,0,0,2,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.06999999999999999,0
57017,0,28.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.0,0
15048,0,49.0,na,2,1,66,2,0,153,0,0,13,1,0,0,1,2,Semi-Monthly,0,0,0,0,Capricorn,0,0,0.73,1
42895,0,44.0,na,1,2,9,1,0,11,0,0,5,1,0,1,0,0,na,0,0,0,0,Libra,0,0,0.43,0
32429,0,51.0,na,39,1,48,39,0,167,0,0,27,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.13,0
12659,0,19.0,R,8,0,133,8,0,288,0,0,24,1,0,1,1,3,Weekly,0,0,0,0,Virgo,0,0,2.17,1
44148,0,24.0,R,0,0,0,0,0,281,0,0,18,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.27,0
68637,0,33.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Scorpio,1,0,0.0,0
34543,0,27.0,R,6,0,119,6,0,217,0,0,14,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,1.47,1
50957,0,29.0,O,0,0,0,0,0,48,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.97,0
46083,0,21.0,na,3,0,13,3,0,15,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.13,1
38885,0,53.0,na,17,0,27,17,0,55,0,0,8,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.23,1
14434,0,19.0,R,2,2,119,2,0,143,0,0,16,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.33,0
42937,0,33.0,na,0,0,31,0,0,117,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.8199999999999998,0
25751,0,47.0,na,0,0,109,0,0,203,0,0,6,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,1.3,0
92,0,30.0,R,0,0,13,0,2,201,2,0,20,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,2.1,1
6389,0,26.0,na,0,0,19,0,0,16,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Virgo,1,0,0.43,0
53956,0,25.0,R,0,0,72,0,0,143,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.2,1
30065,0,39.0,na,1,0,127,1,0,207,0,0,15,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,1.83,0
21709,0,33.0,na,0,0,37,0,0,112,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.37,0
19267,0,36.0,R,0,0,19,0,0,56,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.37,1
40961,0,30.0,na,0,0,16,0,0,17,0,0,0,1,1,0,1,3,Semi-Monthly,0,0,0,0,Leo,0,0,0.4,0
58349,0,21.0,R,0,0,14,0,0,28,0,0,5,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,0.23,1
39685,0,39.0,na,0,0,98,0,0,254,0,0,12,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,1.03,1
64380,0,59.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.0,0
16352,0,48.0,R,27,0,64,27,0,326,0,0,25,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.23,1
28609,0,27.0,na,12,4,73,12,0,182,0,0,8,1,0,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,1.5,1
18935,0,28.0,O,1,0,61,1,0,150,0,0,10,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.5699999999999998,1
42115,0,38.0,R,14,0,28,14,0,99,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.83,1
55969,0,31.0,R,4,4,16,4,0,20,0,0,0,1,1,0,1,0,na,0,0,0,0,Libra,0,0,0.86,0
25981,0,34.0,R,5,0,91,5,0,159,0,0,19,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.87,1
19637,0,23.0,R,5,0,90,5,0,224,0,0,15,1,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,1,1.87,1
50261,0,31.0,R,1,0,39,1,0,55,0,0,7,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.85,0
45397,0,28.0,R,0,0,25,0,0,45,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.97,0
17050,0,19.0,R,1,0,21,1,0,63,0,0,0,1,1,0,1,3,Weekly,0,0,0,0,Scorpio,0,0,0.23,1
51811,0,31.0,na,0,0,30,0,0,30,0,0,1,1,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.67,1
10735,0,32.0,R,45,0,145,44,0,277,0,0,53,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,2.13,1
37658,0,21.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.0,0
13262,0,23.0,na,3,0,7,3,0,6,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.03,0
28095,0,39.0,na,7,1,14,7,0,27,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.41,0
16434,0,42.0,na,0,0,76,0,0,204,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.8,1
1791,0,27.0,na,0,0,115,0,0,237,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.93,1
15572,0,40.0,na,28,0,63,27,0,124,0,0,14,1,1,1,0,2,Monthly,0,0,0,0,Aquarius,0,0,1.3,1
68796,0,41.0,na,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Libra,0,0,0.0,0
52573,0,29.0,R,0,0,37,0,0,68,0,0,13,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.87,0
43287,0,36.0,R,0,0,17,0,0,33,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.47,1
3299,0,36.0,R,1,1,124,1,0,254,0,0,9,1,1,1,0,3,na,0,0,0,0,Leo,0,0,1.87,1
37466,0,39.0,na,0,0,11,0,0,52,0,0,2,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,0.6900000000000001,1
35125,0,30.0,R,5,1,72,5,0,181,0,0,2,1,0,0,1,0,na,0,0,0,0,Scorpio,0,0,1.5,0
39957,0,19.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
29928,0,28.0,R,0,0,0,0,1,200,1,0,27,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.23,0
31644,0,37.0,R,0,0,38,0,0,38,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.7,1
10471,0,22.0,R,0,0,0,0,0,253,0,0,20,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,2.57,0
12264,0,48.0,na,0,0,0,0,0,16,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.13,0
46968,0,25.0,R,11,0,129,10,0,170,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,1.23,0
20262,0,28.0,O,0,0,0,0,0,110,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.73,0
65217,0,38.0,na,0,0,8,0,0,15,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.2,0
47724,0,43.0,R,0,0,17,0,0,51,0,0,8,1,1,0,1,0,Weekly,1,0,0,0,Sagittarius,0,0,0.91,1
58591,0,19.0,na,0,0,2,0,0,8,0,0,0,1,0,0,1,2,Monthly,0,0,0,0,Libra,0,0,0.13,0
31349,0,31.0,na,0,0,0,0,0,4,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,1,0,Aquarius,0,0,0.43,0
8001,0,29.0,na,0,0,0,0,2,265,1,0,70,1,1,0,1,0,Bi-Weekly,0,1,0,0,Gemini,0,0,2.23,0
9729,0,35.0,na,1,0,153,0,0,259,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.8,1
51827,0,23.0,R,1,0,36,1,0,76,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.87,0
8762,0,42.0,na,1,0,79,1,0,164,0,0,27,1,1,0,1,0,Monthly,0,0,0,0,Libra,1,0,1.3,1
65349,0,22.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
6783,0,21.0,R,1,0,153,1,0,220,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.53,1
6028,0,43.0,R,35,1,41,35,0,139,0,0,7,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.33,1
60927,0,27.0,na,0,0,12,0,0,20,0,0,1,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.23,0
13087,0,26.0,R,0,0,0,0,1,14,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.33,0
65794,0,23.0,R,0,0,3,0,0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.0,1
16396,0,23.0,R,0,0,83,0,0,165,0,0,10,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,1.67,1
38242,0,40.0,na,4,0,25,4,0,57,0,0,4,1,1,0,1,2,Weekly,0,0,0,0,Aquarius,0,0,0.32,0
34511,0,34.0,O,1,0,67,1,0,150,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.4,0
28505,0,41.0,na,0,0,21,0,0,233,0,0,2,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,2.1,0
35514,0,29.0,R,0,0,8,0,0,12,0,0,0,1,0,1,0,2,na,0,0,0,0,na,0,0,0.4,0
46399,0,25.0,na,0,0,1,0,0,13,0,0,1,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,0.25,1
19131,0,50.0,na,0,0,92,0,0,138,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.73,0
25026,0,31.0,R,2,1,45,2,0,254,0,0,26,1,1,1,0,3,Bi-Weekly,0,0,0,0,Pisces,0,0,1.5699999999999998,1
63146,0,32.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
10554,0,31.0,na,3,0,73,3,0,203,0,0,23,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.63,1
39219,0,38.0,R,21,0,81,21,0,165,0,0,16,1,1,1,0,0,na,0,0,0,0,Capricorn,0,0,1.37,0
43498,0,27.0,R,29,2,107,29,0,280,0,0,18,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,2.27,1
55242,0,32.0,R,0,0,57,0,0,75,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,1
12354,0,27.0,na,0,0,3,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,1,0,0,Capricorn,0,0,0.03,0
28096,0,25.0,R,7,0,14,7,0,54,0,0,7,1,0,0,1,4,Bi-Weekly,0,0,0,0,Aries,1,0,0.37,0
54332,0,45.0,na,0,0,5,0,0,5,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.16999999999999998,0
18319,0,33.0,R,41,2,46,41,0,159,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,1.3,0
61492,0,39.0,na,0,0,2,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
30810,0,27.0,na,0,0,6,0,0,2,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.04,0
55253,0,20.0,O,0,0,31,0,0,63,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Aries,1,0,1.0,0
53980,0,22.0,R,0,0,4,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.03,0
12203,0,30.0,R,0,0,0,0,0,56,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.2,0
58870,0,37.0,na,0,0,3,0,0,6,0,0,0,1,1,1,0,0,na,0,0,0,0,na,0,0,0.06999999999999999,0
34947,0,22.0,R,0,0,7,0,0,19,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.2,1
12299,0,31.0,na,0,0,64,0,0,134,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0
54067,0,31.0,O,0,0,26,0,0,121,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.63,1
15076,0,28.0,O,1,0,61,1,0,128,0,0,8,1,0,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.4,0
3414,0,19.0,R,3,0,115,3,0,240,0,0,20,1,1,0,1,0,Monthly,0,0,0,0,Leo,1,0,1.63,1
20365,0,31.0,O,0,0,26,0,0,66,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.83,1
2044,0,38.0,R,8,3,128,8,0,222,0,0,15,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,2.0,1
25346,0,29.0,na,0,0,79,0,0,184,0,0,29,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.6,0
34130,0,21.0,na,2,2,13,2,0,12,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.13,1
56680,0,30.0,na,10,1,37,10,0,50,0,0,3,1,0,1,0,2,Weekly,0,0,0,0,Libra,0,0,0.6,0
18831,0,30.0,R,31,0,137,31,0,248,0,0,28,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.23,0
4092,0,22.0,na,1,0,71,1,0,215,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,2.1,1
16819,0,25.0,R,0,0,22,0,0,288,0,0,6,1,0,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.23,1
50311,0,28.0,R,0,0,74,0,0,160,0,0,10,1,0,1,0,0,Monthly,0,0,0,0,Leo,0,0,1.67,0
11869,0,22.0,O,1,0,48,1,0,85,0,0,7,1,0,0,1,0,Bi-Weekly,0,1,0,0,Virgo,0,0,0.9,1
64655,0,22.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.25,0
14014,0,28.0,R,2,1,7,2,0,239,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.07,1
48038,0,39.0,R,0,0,209,0,0,195,0,0,22,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,1.5699999999999998,0
18273,0,29.0,O,3,1,216,3,0,314,0,0,16,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,2.03,1
13904,0,40.0,R,47,1,37,47,0,228,0,0,117,1,1,0,1,0,na,0,0,0,0,Leo,0,0,1.9,1
4823,0,32.0,R,0,0,83,0,0,184,0,0,8,1,0,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,1,0,1.67,0
21618,0,25.0,R,0,0,0,0,0,34,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0
50379,0,58.0,R,34,1,50,30,0,71,0,0,3,1,1,0,1,2,Weekly,0,0,0,0,Gemini,0,0,1.17,0
64628,0,24.0,na,0,0,7,0,0,5,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.67,0
2306,0,27.0,R,0,0,31,0,0,55,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.77,0
18281,0,25.0,O,0,0,129,0,0,223,0,0,20,1,0,0,1,2,na,0,0,0,0,Pisces,0,0,1.5,0
26474,0,24.0,R,0,0,0,0,0,202,0,0,17,1,1,0,1,0,na,0,0,0,0,Cancer,0,1,2.1,0
52916,0,33.0,na,0,0,31,0,0,55,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.6,1
27426,0,43.0,O,0,0,0,0,0,178,0,0,21,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,1.23,0
52437,0,36.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,na,0,0,0.13,0
55878,0,40.0,R,2,0,8,2,0,0,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,na,0,0,1.0,1
12297,0,31.0,R,11,2,153,10,0,259,0,0,40,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.8,0
23200,0,38.0,O,0,0,0,0,0,251,1,2,18,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.23,1
67796,0,23.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,0
50076,0,40.0,O,0,0,8,0,0,249,3,0,31,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,1.97,0
28381,0,30.0,na,0,0,0,0,0,80,0,0,11,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,1.0,0
23230,0,20.0,R,0,0,0,0,0,153,0,0,13,1,1,0,1,0,Weekly,0,0,0,0,Pisces,1,0,1.9,0
66687,0,32.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
55391,0,27.0,na,0,0,15,0,0,15,0,0,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.27,0
40001,0,29.0,na,6,0,26,5,0,54,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.4,0
48372,0,34.0,na,0,0,93,0,0,242,0,0,27,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,1.77,0
5979,0,37.0,R,15,0,129,15,0,250,0,0,35,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,2.0,1
44840,0,27.0,R,0,0,0,0,0,78,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.6,0
41756,0,40.0,R,0,0,0,0,0,233,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.17,0
24576,0,50.0,R,39,0,57,39,0,228,0,0,66,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,1,1,1.7,1
19520,0,27.0,R,0,0,0,0,1,219,0,0,25,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,2.17,0
33651,0,20.0,na,0,0,42,0,0,113,0,0,5,1,1,0,1,0,na,0,0,0,0,Capricorn,0,0,1.23,0
9677,0,26.0,R,0,0,37,0,0,76,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.8,1
11702,0,21.0,R,4,2,36,4,0,76,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.8,1
3274,0,31.0,na,0,0,88,0,0,299,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.87,0
720,0,41.0,R,16,1,65,16,0,125,0,0,5,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,1.4300000000000002,1
20797,0,26.0,na,0,0,0,0,0,203,0,0,29,1,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,2.07,0
57762,0,24.0,R,0,0,1,0,0,4,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.06,0
57902,0,23.0,R,5,1,12,5,0,30,0,0,7,1,0,1,0,0,Weekly,0,0,0,0,Cancer,0,0,0.23,1
9344,0,34.0,R,0,0,36,0,0,95,0,0,3,1,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.97,0
7302,0,31.0,R,0,0,0,0,0,157,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.83,0
8463,0,27.0,na,4,0,98,4,0,256,0,0,16,1,1,0,1,2,Weekly,0,0,0,0,Cancer,1,0,1.13,0
709,0,29.0,R,0,0,0,0,1,74,1,0,5,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.17,0
10514,0,27.0,O,3,0,114,3,0,233,0,0,18,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.03,1
49631,0,44.0,na,0,0,30,0,0,36,0,0,4,1,1,1,0,0,Semi-Monthly,0,0,0,0,Libra,0,0,0.89,1
23215,0,27.0,R,32,1,77,31,0,166,0,0,10,1,0,1,0,2,na,0,0,0,0,Cancer,0,0,1.4,1
13158,0,36.0,na,15,0,10,15,0,54,0,0,3,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,0.7,1
54496,0,34.0,R,3,0,22,3,0,57,0,0,21,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.83,0
20719,0,28.0,na,0,0,51,0,0,116,0,0,7,1,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.2,0
49166,0,26.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Gemini,1,0,0.0,1
22913,0,19.0,na,0,0,30,0,0,90,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.83,1
31253,0,25.0,na,0,0,6,0,0,135,0,0,5,1,0,0,1,2,Weekly,0,0,0,0,Pisces,0,0,1.6,0
57582,0,33.0,na,0,0,8,0,0,55,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Scorpio,1,0,0.87,0
6491,0,22.0,na,0,0,0,0,2,239,0,0,19,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,1,2.3,0
56517,0,31.0,na,0,0,10,0,0,5,0,0,0,1,1,0,1,3,Weekly,0,0,0,0,Taurus,1,0,0.23,1
9541,0,35.0,O,60,0,82,60,0,304,0,0,10,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,2.17,0
25963,0,44.0,na,0,0,0,0,0,191,0,0,9,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,2.0,0
44437,0,45.0,na,0,0,25,0,0,59,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,0.6,0
60267,0,53.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,1,0,0.0,0
12042,0,33.0,R,0,0,79,0,0,123,0,0,14,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,0.96,1
68218,0,21.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.08,0
46174,0,24.0,R,35,1,158,35,0,298,0,0,16,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.23,0
10715,0,23.0,na,0,0,0,0,0,181,0,0,20,1,0,1,0,2,Bi-Weekly,0,0,1,0,Libra,0,0,1.93,1
65470,0,34.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,na,1,0,0.0,0
4577,0,41.0,O,12,0,15,12,0,117,0,0,23,1,0,1,0,3,na,0,0,0,0,Scorpio,0,0,0.96,0
1872,0,58.0,O,0,0,25,0,0,276,0,0,39,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.2,1
68595,0,41.0,O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
1385,0,33.0,R,7,2,147,7,0,282,0,0,40,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.3,1
37328,0,35.0,na,0,0,54,0,0,119,0,0,24,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,0.87,1
9303,0,59.0,na,0,0,0,0,1,151,0,0,19,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.0,0
38256,0,47.0,na,0,0,1,0,0,38,0,0,2,1,0,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.67,1
36954,0,20.0,na,0,0,0,0,0,125,0,0,1,1,1,1,1,2,Bi-Weekly,0,0,1,0,Taurus,0,0,1.33,0
37630,0,41.0,na,0,0,1,0,0,1,0,0,0,1,1,0,1,0,Monthly,0,0,0,0,Pisces,1,0,0.0,0
4314,0,26.0,na,0,0,113,0,0,223,0,0,13,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,1,0,1.7,0
15492,0,29.0,O,0,0,0,0,0,152,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.8,1
6019,0,47.0,R,0,0,0,0,0,220,0,0,15,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,2.27,1
52697,0,27.0,na,0,0,90,0,0,212,0,0,24,1,0,0,1,0,Bi-Weekly,0,1,0,0,Pisces,1,0,1.73,0
26846,0,38.0,R,14,3,84,14,0,200,0,0,8,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,1,0,1.67,1
