Id,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
8679,-122.28,38.29,19,531,112,139,80,19875,325000
3997,-118.04,33.98,25,3040,831,1580,735,23182,182100
9739,-118.29,34.16,35,1257,318,764,319,32083,238000
3289,-119.67,34.38,28,1814,526,849,420,31625,364300
16344,-118.83,34.33,6,6679,1164,3196,1157,54493,242600
13653,-118.38,34.06,31,4345,1158,1987,1070,28233,310000
1039,-118.3,33.91,30,1842,476,1491,420,30147,155100
2096,-121.8,37.19,45,1797,303,870,281,45416,434500
6359,-122.08,37.92,28,2377,469,1068,435,44561,250000
3773,-122.25,37.77,52,1527,320,825,264,34531,208800
4817,-118.04,34.13,22,3359,643,1227,588,46449,276200
13098,-122.16,38.02,40,1800,290,761,277,51265,196100
1191,-121.35,38.09,32,1706,292,923,284,55057,147200
3589,-122.44,37.8,52,3149,719,1145,658,46250,500001
12731,-121.92,37.24,26,6777,1051,3319,1061,63663,279400
2117,-118.28,34.06,14,1787,853,2251,763,11641,400000
5441,-117.08,32.83,7,13703,2352,4446,1856,64335,260600
15119,-120.38,34.96,9,2813,492,1144,490,40431,226800
19756,-122.14,37.44,52,3117,468,1114,421,66756,500001
3834,-118.92,34.19,16,3631,974,2585,923,30691,130400
2100,-122.43,37.76,52,2250,566,1051,562,28458,350000
5488,-119.47,35.4,32,2167,421,1301,394,19718,69800
13996,-115.56,32.96,21,2164,480,1164,421,38177,107200
13634,-117.95,33.74,21,3576,554,1846,538,59837,271900
7049,-116.95,32.82,12,5535,1434,3112,1262,25949,108300
8137,-118.15,33.92,28,1038,252,912,245,25875,161200
12601,-122.71,38.34,23,2744,588,1493,557,31781,162000
11840,-117.78,33.97,2,556,63,179,54,84411,500001
14046,-121.82,37.25,16,2650,600,1969,586,39461,194300
6475,-121.36,38.57,26,1793,244,653,235,56485,129500
14020,-118.43,34.07,38,3251,656,1251,593,77382,500001
16018,-124.07,40.87,47,1765,326,796,333,22138,99200
18849,-118.23,34.0,35,167,60,267,55,15227,350000
5389,-117.09,33.13,9,5685,1442,3773,1250,30426,129900
15564,-118.21,34.05,47,722,235,930,226,25455,114300
16654,-118.1,33.99,35,1326,272,933,267,34306,162500
5717,-117.93,33.75,24,1380,339,1472,304,42219,162800
16280,-122.45,37.71,46,2559,506,1562,498,43846,270600
8884,-116.4,33.78,8,3059,500,612,208,68729,259200
13823,-121.63,39.76,22,2598,482,1151,490,28182,109700
14670,-117.6,33.86,23,2949,473,1671,477,51950,161000
18791,-118.28,34.09,52,1739,464,938,482,24429,228800
4036,-117.89,34.12,35,1447,272,1224,268,39934,141900
5994,-117.67,34.1,28,1263,248,601,219,38750,174000
10659,-118.42,34.29,34,1489,326,1389,313,34821,160300
17761,-117.06,32.78,31,2485,436,942,448,48000,220800
5539,-122.48,37.75,49,2203,407,1052,405,44375,329200
168,-118.88,34.02,19,15990,2611,5175,2173,77848,500001
13985,-117.97,33.88,9,1344,279,530,265,50731,185100
6389,-121.2,38.68,9,2200,422,938,369,34896,143800
15773,-122.43,37.75,52,1615,393,633,378,35114,347500
16461,-118.51,34.17,31,3252,834,1411,760,31885,219000
13393,-117.69,34.11,16,2427,522,794,491,26929,119300
4650,-118.45,34.23,15,5738,1767,4620,1581,23584,157600
17765,-121.37,38.68,35,1620,276,939,277,25541,72900
11910,-122.27,37.9,52,2041,270,671,253,69414,417500
3881,-119.83,34.44,26,1739,402,599,368,30875,198400
17006,-121.76,37.28,17,660,129,431,123,49097,241000
7593,-121.59,39.39,22,2515,482,1284,462,21776,73800
4576,-121.76,36.92,46,947,257,1120,264,34125,160700
16926,-118.32,34.08,52,2370,473,1053,434,41429,380300
16406,-119.84,36.83,17,3012,408,987,362,74201,229700
16434,-119.99,38.94,24,1216,289,421,185,31625,103600
16972,-122.44,37.78,52,1118,279,514,284,24196,346200
9045,-118.17,33.91,39,1157,273,877,305,31086,171000
19855,-118.0,33.96,37,2414,323,878,305,91541,453800
3429,-117.13,32.58,27,1417,373,814,348,23603,195300
5576,-117.25,32.73,39,1688,256,635,272,45938,367400
12944,-117.67,33.64,11,2722,554,1565,508,51645,164100
6884,-122.04,38.27,16,8517,1910,4508,1837,31852,129600
4884,-118.39,34.05,25,2814,701,1139,658,40153,460000
12073,-118.35,34.21,39,1470,312,1047,284,32750,181400
13399,-118.05,33.85,25,2856,388,1212,362,61737,313100
15373,-117.75,34.07,52,2550,586,1246,576,16006,146200
3916,-121.64,36.82,18,1819,283,919,295,41696,222500
3146,-119.01,35.34,44,1730,343,782,278,30208,63700
17690,-121.89,37.49,9,4909,577,1981,591,97194,500001
9858,-122.3,37.9,15,5083,1212,2420,1146,45824,256100
8478,-121.6,39.77,26,1503,343,699,296,18750,84000
10200,-122.03,37.34,17,1165,278,598,287,40129,342400
6648,-121.93,37.33,44,1449,291,676,282,35750,292200
519,-123.68,40.24,31,1852,452,917,359,17250,54300
16802,-118.89,34.28,30,917,157,678,171,58133,195700
17573,-117.05,32.69,21,991,210,695,203,36250,144300
14162,-118.53,34.44,19,3013,507,1356,484,51163,233200
1286,-119.78,36.65,27,1226,240,706,211,27700,68400
8009,-121.18,37.99,31,2450,559,1459,478,24674,130900
16193,-119.29,36.3,20,1157,179,572,191,53495,177300
11224,-116.87,32.75,15,2053,321,993,309,55164,248900
12281,-117.07,33.67,11,939,187,557,190,23750,145800
15265,-121.89,37.29,36,2959,529,1125,520,42614,268800
1289,-116.24,33.73,14,2774,566,1530,505,30682,104100
2678,-118.07,34.09,35,1224,267,887,276,40987,202400
6798,-117.15,33.14,15,1070,208,470,217,23062,158900
18454,-121.57,39.76,20,1384,257,557,232,20882,104900
279,-122.16,38.05,52,1888,457,830,408,31373,185100
2120,-117.21,32.8,34,1398,222,532,244,37102,289600
8561,-118.04,33.96,37,1948,395,1163,379,32250,154000
2632,-118.31,33.86,29,2243,361,1051,352,66632,325200
3051,-117.28,33.92,35,3623,841,2721,766,21574,86900
17277,-118.4,34.04,40,2079,268,720,282,92720,500001
2359,-122.71,37.9,23,1250,257,437,188,31150,242600
8368,-118.3,33.95,41,2057,550,1805,506,12455,100800
14429,-119.67,34.42,37,1673,444,1477,446,20642,246700
1297,-117.08,32.76,20,2547,785,1199,643,17743,140300
15325,-122.43,37.71,52,1508,278,1138,304,40234,266500
1509,-122.25,38.02,16,1803,267,946,266,57001,205100
7052,-117.68,34.12,16,2181,321,1133,350,57214,259400
12517,-118.42,34.2,34,161,48,66,33,10000,187500
16271,-122.03,37.34,16,1755,410,674,410,51602,231200
14290,-118.02,33.98,23,1995,306,707,293,86677,332700
7430,-122.47,37.76,52,2941,783,1545,726,29899,406500
11655,-117.23,32.81,22,3205,429,1083,410,81844,406300
5879,-121.3,37.94,52,24,6,23,5,23750,67500
9019,-121.84,36.94,29,4921,967,2319,823,49517,307900
19439,-118.12,33.88,36,1083,218,557,210,30795,218400
62,-118.32,33.97,52,1778,320,795,279,35114,138800
756,-118.38,33.88,36,2501,443,1031,422,47500,442100
16003,-122.04,37.34,20,4475,1048,2271,1021,48836,396200
8163,-118.23,34.15,40,2124,370,998,372,53369,370400
5062,-122.11,37.36,34,1575,183,511,180,131867,500001
8733,-117.38,34.13,23,1326,300,722,263,21856,107800
19343,-121.4,38.57,25,2022,295,639,278,58416,297600
6271,-117.88,33.75,10,1823,590,2176,548,15026,151800
2073,-121.96,37.76,8,3865,463,1548,432,97037,425100
8247,-122.11,37.89,32,2372,516,1067,492,43235,279500
281,-118.33,34.06,52,1841,240,693,218,150001,500001
5904,-121.88,37.28,33,2951,529,1288,521,41554,313100
16311,-122.3,37.92,33,1615,271,710,285,40804,239000
7962,-117.97,34.04,32,1507,295,1326,324,41190,163300
6394,-119.61,36.58,29,1312,280,788,271,26974,73000
20290,-117.31,33.18,16,1835,430,599,399,20147,87700
15625,-121.37,38.63,30,5996,1018,2532,1049,46127,151800
14502,-121.91,36.99,23,5675,964,2197,880,48693,322300
9264,-122.26,37.77,52,1704,371,663,340,42260,275000
9560,-118.3,33.86,35,2016,365,1083,369,51727,230200
17762,-118.11,33.98,36,446,108,410,117,33942,147200
15598,-118.17,34.09,33,2907,797,3212,793,22348,146600
9748,-118.27,33.82,36,1593,334,1427,320,44015,166900
1730,-117.24,32.8,29,3376,882,1513,843,31010,238200
18120,-114.67,33.92,17,97,24,29,15,12656,27500
1818,-121.22,37.81,17,2879,542,1802,530,36378,126100
1924,-118.33,34.09,36,561,180,340,127,14375,165000
2599,-119.67,36.83,3,2029,336,1003,340,44356,111300
17604,-118.01,34.06,26,557,153,455,196,27721,155400
1839,-117.16,33.06,16,1988,279,770,252,58661,404500
12847,-117.68,35.64,15,3253,573,1408,586,52043,95700
7300,-121.81,37.41,25,2496,351,1034,367,70544,320700
6109,-122.27,38.32,31,1267,319,545,297,19946,206800
16465,-116.94,32.82,35,1737,285,826,294,32411,159200
9832,-117.81,33.66,16,1414,191,635,230,100757,383900
8379,-116.48,33.84,5,5480,1371,1050,485,17204,137500
15540,-117.08,32.91,16,1653,228,690,224,65853,248400
11068,-118.44,34.06,13,4833,1119,1649,807,62389,500001
9491,-119.74,34.41,30,2365,417,1053,409,55959,346200
14745,-118.35,33.9,31,981,222,734,239,48750,232400
285,-122.17,37.75,44,1218,248,763,254,23281,88800
1532,-122.05,37.92,14,12713,2558,4741,2412,47093,234700
15893,-118.97,37.64,13,1907,544,575,234,30684,162500
1877,-122.07,37.89,38,2139,343,809,340,55636,268800
9042,-119.01,36.07,44,2450,575,1330,508,16103,50900
12054,-117.88,34.12,33,1485,274,1006,258,51708,158500
9464,-118.11,34.16,52,1353,274,852,306,34583,239900
11708,-118.27,34.0,43,1638,434,1213,390,13403,110800
12790,-120.99,38.69,5,5743,1074,2651,962,41163,172500
16955,-116.96,33.73,20,4735,973,2306,904,30690,87000
17425,-121.28,38.76,47,2901,631,1276,578,21366,101900
7537,-118.34,33.84,36,1561,252,740,253,62778,309700
2345,-119.83,36.79,24,3505,819,2098,774,19575,67000
6095,-117.16,32.74,52,852,262,389,249,26042,225000
13643,-122.12,37.81,26,4048,513,1486,498,76717,416500
6526,-121.82,37.69,12,1906,351,802,319,49375,227700
10474,-120.69,36.84,18,902,195,771,174,22083,55000
13476,-118.23,33.89,36,2598,514,1872,514,31667,117700
18191,-118.26,34.09,51,1532,366,669,333,36434,278800
13127,-122.26,37.81,34,5871,1914,2689,1789,28405,335700
2570,-118.06,33.86,16,5603,938,3045,893,50778,293700
13849,-121.32,37.98,37,3247,643,1737,665,30660,94100
6665,-121.84,37.32,16,1866,364,1835,412,53362,212800
2770,-118.42,34.14,27,3990,892,1417,800,40439,500001
12535,-117.95,33.8,34,1654,285,905,292,46388,214600
18271,-118.42,34.05,38,4888,1126,1698,937,48304,500001
14866,-122.4,37.81,12,1349,349,536,334,77852,250000
17374,-122.4,38.53,24,1741,289,564,231,36118,248400
5581,-117.75,33.61,17,2499,566,781,522,31779,186500
11309,-118.35,33.74,25,8272,1132,3392,1132,100973,500001
8618,-121.33,38.69,15,3137,509,1635,544,46923,122700
11442,-118.03,33.97,39,2126,434,1103,433,32852,196200
1160,-118.52,34.32,18,7498,976,3189,955,81248,374000
16660,-119.45,36.09,18,408,82,253,75,20313,112500
5618,-117.08,32.63,30,2504,559,1827,490,26145,159400
16671,-122.15,37.71,18,5778,1526,2441,1352,31682,202700
18056,-120.23,37.98,14,1954,368,917,316,31523,93300
19088,-120.87,37.76,16,2022,413,1126,408,25655,116400
5125,-117.06,32.61,24,4369,1353,3123,1247,20571,152300
12415,-117.27,34.11,44,567,134,565,150,18281,62900
6831,-117.26,33.06,11,2660,352,1226,366,76832,319800
20274,-121.92,37.27,29,5536,862,2651,881,56358,282100
10404,-121.92,37.48,23,4314,676,1972,623,53813,264400
5962,-115.57,32.83,31,1494,289,959,284,35282,67500
19626,-120.87,37.62,30,455,70,220,69,48958,142500
17443,-121.77,37.24,12,10236,1878,5674,1816,47470,261100
17083,-122.29,38.31,45,3075,754,1635,723,22721,139800
16026,-117.84,33.76,22,378,78,196,81,36806,219400
19459,-119.02,34.26,40,1498,292,707,249,37974,228700
8382,-118.06,33.98,38,1862,319,975,305,47266,177600
1686,-119.43,36.63,25,1784,312,904,303,36250,107600
18714,-120.45,34.97,10,1897,354,1353,357,37679,131300
5072,-121.29,38.1,14,1551,297,785,281,37750,163300
12066,-118.17,33.85,37,3714,708,1956,694,42218,200500
6756,-117.97,34.01,33,2006,381,1410,346,37083,165500
18090,-122.79,39.08,23,952,200,321,128,15208,89000
18047,-121.95,37.96,18,2739,393,1072,374,61436,259500
20363,-117.44,33.95,31,914,177,556,161,37344,115300
5120,-121.34,38.66,18,4164,963,2032,898,21190,133100
11763,-118.33,34.05,46,3015,795,2300,725,20706,268500
8562,-118.07,33.93,5,906,187,1453,158,41250,171900
9683,-120.55,38.31,18,1411,312,592,230,16250,94700
12627,-119.71,36.76,28,2675,527,1392,521,23108,72000
6096,-118.19,33.99,35,1172,436,1741,408,24596,154700
13811,-118.43,34.33,18,5891,920,2882,911,59010,235600
8112,-117.77,33.71,15,2102,295,1060,303,73141,337100
15453,-122.22,37.82,39,2492,310,808,315,118603,500001
14462,-118.35,34.09,35,2705,785,1526,793,30349,266700
4741,-121.81,38.49,18,4518,827,2230,715,39309,178500
5871,-121.06,38.91,18,6501,1416,2954,1373,25373,143000
14284,-117.99,34.12,37,1527,331,1504,324,32857,130100
18980,-121.63,39.78,28,1677,327,770,309,26823,93400
6491,-118.17,34.06,43,464,116,416,120,24750,142600
20247,-120.99,38.67,8,4913,744,2005,723,54413,187900
13678,-117.41,34.58,10,2964,668,1853,609,16047,73400
3971,-121.98,37.32,17,9789,2552,4748,2206,42531,279800
13279,-121.22,37.95,30,1055,211,629,170,28676,76900
17167,-118.19,34.05,37,349,79,276,64,32125,125000
19470,-121.22,38.92,19,2531,461,1206,429,44958,192600
18164,-117.97,33.93,33,1700,369,981,362,45461,194000
19046,-119.04,35.36,36,1942,414,1051,411,18362,66900
4487,-119.81,36.75,52,1827,356,855,353,17636,55100
13691,-118.26,34.08,52,984,276,994,260,23816,166700
13011,-122.03,37.55,22,9167,1373,4319,1404,69920,284800
19544,-118.21,34.03,44,1550,407,1718,403,25268,141100
13006,-119.83,36.54,31,1732,332,979,294,25208,60000
11099,-118.4,33.87,45,2181,505,965,471,53816,500001
3742,-117.08,32.73,36,1158,218,619,233,36125,122500
13741,-117.81,33.83,8,7326,884,2569,798,101570,477100
20051,-118.13,34.58,29,2370,475,1746,483,37464,113500
14425,-118.45,34.27,33,1194,229,839,230,37050,185800
5779,-119.09,36.21,43,1335,280,943,288,19861,47700
10772,-122.26,37.87,52,1087,371,3337,350,14012,175000
18722,-121.38,38.47,4,14418,2282,6578,2140,45603,145900
13939,-122.16,39.78,32,1288,221,562,203,23250,69600
13471,-117.82,34.12,26,3118,528,1546,545,52699,209400
9629,-117.96,33.85,35,1175,191,568,186,41250,189200
6479,-117.99,33.67,15,3141,664,1729,633,42165,234600
7781,-118.41,33.89,38,4166,828,1600,770,63861,500001
6498,-122.49,37.89,23,1650,403,541,336,60237,500001
3291,-118.36,34.1,52,1096,247,423,230,30179,500001
3818,-117.92,33.61,37,1244,173,394,154,103682,500001
18075,-122.49,37.76,52,2564,502,1092,459,35302,329600
15962,-122.47,38.51,25,928,195,413,184,34904,196900
10221,-119.64,36.85,15,2397,353,1258,347,49904,157300
4834,-122.13,37.75,30,414,54,137,50,49750,311100
14035,-122.36,40.62,11,3896,886,1902,843,22905,94200
18890,-118.17,33.98,36,627,177,834,175,29844,163600
13950,-118.99,35.4,43,2225,392,890,374,40208,90400
7151,-121.24,37.94,5,2232,488,1857,435,28705,113600
10492,-117.08,33.03,10,2296,450,818,405,43423,160600
12813,-118.13,33.87,45,1606,300,735,295,46765,198400
1480,-117.77,33.72,9,2153,316,954,324,78139,304700
12065,-117.89,34.1,35,3185,544,1858,564,38304,175900
2673,-122.36,38.4,16,2716,546,898,500,22536,201200
9102,-120.24,39.67,52,296,63,143,56,36250,68600
2033,-122.45,37.78,52,2686,606,1392,578,40000,355300
12914,-121.32,38.59,24,4378,910,2149,812,25035,123700
9384,-117.28,34.15,32,2170,430,815,401,31765,135000
19186,-122.13,37.76,26,3266,491,1222,533,53700,275400
122,-122.37,37.81,26,5416,1045,4531,962,27909,250000
4668,-118.21,33.92,37,1705,403,1839,410,25833,132700
20610,-121.46,38.57,52,810,172,326,151,31583,140000
1837,-121.23,38.69,19,5268,849,2357,849,39226,148700
11062,-122.5,37.96,16,100,20,45,25,61359,212500
15624,-117.06,32.63,29,4168,742,2096,713,42204,169800
14804,-119.71,34.43,47,1572,417,790,384,26429,279200
11296,-121.23,38.65,19,2926,476,1349,480,46437,212900
19902,-118.14,33.88,30,2596,580,1662,539,40507,179500
18818,-122.15,37.7,36,1464,244,672,261,35547,194700
8124,-118.63,34.18,33,5252,760,2041,730,67977,389700
5972,-118.46,34.22,31,2057,601,2397,579,28710,184400
4851,-116.88,34.08,52,3419,777,710,265,39028,128600
6013,-117.04,34.04,30,3474,735,1674,691,25863,98300
12632,-118.03,33.85,30,2320,448,1434,452,40865,203700
6597,-120.93,37.72,18,391,71,247,71,43864,179500
20188,-117.04,33.15,15,13814,2888,6583,2789,28247,150000
692,-117.97,34.09,31,2779,639,2259,670,34032,143400
4143,-117.58,33.66,4,3305,644,1693,597,52497,215000
871,-117.78,33.69,16,3400,501,1575,488,60961,295500
12963,-118.21,33.79,44,121,29,153,30,21964,150000
7612,-121.98,37.28,26,1182,309,620,306,33922,269100
5819,-121.8,37.32,20,2473,476,2228,501,56817,224200
772,-121.4,38.71,15,4680,758,2626,729,38355,107000
17515,-118.87,35.65,33,1504,325,584,223,34792,94600
232,-117.78,33.78,6,9792,1283,3744,1179,101714,481500
20172,-119.71,34.42,52,1411,324,1091,306,41062,252900
16413,-117.2,32.85,22,3501,631,1297,581,47891,295300
3186,-121.4,36.84,40,2352,536,1430,535,30912,155300
13392,-121.26,37.96,43,940,208,690,181,23056,62300
5743,-118.78,34.05,28,1343,215,487,199,68300,500001
2973,-118.29,33.92,40,1935,461,1616,433,28750,120200
5793,-118.08,34.02,14,3789,810,2551,793,29321,144200
6196,-117.87,33.62,15,2209,275,735,274,150001,500001
19671,-118.14,34.68,25,1703,342,775,309,45455,126500
8175,-117.09,32.58,12,2565,567,1785,545,30273,135300
361,-122.35,40.56,12,3900,863,2145,864,19881,85200
16583,-121.93,37.49,5,1150,311,648,245,35714,300000
5424,-119.32,36.22,5,2319,438,1283,423,36343,95400
8646,-119.26,36.61,33,560,90,310,113,25417,118800
11040,-122.14,38.07,31,3401,616,1750,602,46761,143100
2310,-120.1,39.17,33,1849,384,218,92,17083,143800
5761,-118.22,33.9,40,1802,496,2096,468,23542,97900
20265,-117.06,33.01,9,2470,417,904,427,44219,209200
18717,-122.44,37.79,52,1335,151,402,157,108783,500001
3297,-120.15,39.17,32,1684,359,454,209,29125,145800
15796,-117.17,32.69,19,2802,802,1159,597,47891,334600
15747,-119.73,36.75,39,1745,321,901,303,31719,67900
2567,-117.01,32.99,8,3372,430,1536,448,84284,378300
16756,-118.25,33.97,37,794,210,814,213,22917,112000
2561,-118.06,33.72,17,4573,937,1619,796,57704,500001
13022,-121.22,37.79,36,1052,221,712,212,17228,105000
20571,-118.57,34.25,20,4679,609,1945,609,87471,419900
10345,-118.21,34.07,47,1346,383,1452,371,17292,191700
14733,-117.58,33.6,5,5348,659,1862,555,110567,495400
14045,-117.82,33.74,25,2720,680,1559,631,30958,137800
17319,-119.8,36.65,34,2263,423,1184,407,17692,74200
5583,-119.97,38.93,24,856,185,388,108,31806,107200
10283,-118.1,33.96,38,1657,335,1195,309,41711,160100
10241,-117.42,34.11,25,4261,893,2319,702,33958,111900
3006,-120.7,36.99,32,320,73,222,78,29270,87500
883,-121.05,38.14,19,3326,561,1544,511,29875,166300
1309,-117.29,34.14,48,1717,307,610,267,31250,97600
14639,-118.39,34.05,35,2458,576,1047,554,40283,412500
7103,-122.9,39.17,45,1314,277,649,232,25750,73600
8756,-122.03,37.3,30,3007,554,1551,616,58521,326300
13240,-118.8,34.41,45,1610,406,1148,347,27000,120400
7227,-119.67,34.44,32,3202,537,1316,538,52888,463800
431,-118.33,33.91,8,10731,3335,7211,3028,24550,192700
664,-119.82,36.64,30,1694,312,1008,321,22466,96000
3337,-121.62,36.68,43,2534,592,2448,603,24884,130500
4930,-117.16,32.81,34,2275,375,1021,379,36371,176300
7264,-117.94,33.86,35,1235,227,875,220,46964,183100
1163,-117.17,32.73,52,1578,487,879,446,24068,215000
19392,-120.33,38.0,14,1944,330,822,314,35000,170700
8068,-122.47,37.78,52,2951,647,1448,591,31392,422400
10498,-117.02,34.03,19,4415,648,1627,619,42361,191600
3222,-122.25,37.39,33,370,42,153,53,106514,500001
19454,-118.07,33.88,17,2407,539,1422,524,42619,139700
12848,-121.27,38.13,39,2614,634,1862,654,19238,70700
18040,-118.28,34.11,52,1803,437,787,388,45781,360500
4142,-120.95,37.57,29,1179,249,672,243,31125,154800
8324,-117.87,33.78,19,2813,567,1334,596,47208,173500
16792,-118.34,33.93,36,1528,486,1824,470,22679,153900
11013,-122.31,37.55,52,900,183,371,166,32500,296400
19149,-118.27,33.96,38,977,295,1073,292,10208,86400
10003,-118.75,34.26,26,1767,265,1040,250,54787,198100
18685,-121.78,37.69,35,2853,588,1761,572,43533,168400
7336,-121.97,37.29,29,2721,682,1602,646,33370,265300
15735,-121.84,39.68,38,549,105,275,94,35375,153100
16109,-116.98,32.75,25,4137,662,1905,630,43750,214000
10697,-118.37,34.06,36,1661,395,690,365,33438,500001
11074,-122.1,37.9,38,827,144,368,136,65095,294400
12891,-121.96,37.25,35,1018,169,484,174,61647,371900
6166,-117.14,34.75,33,552,120,347,97,18158,100000
4466,-118.06,34.1,42,1576,313,697,282,43522,283600
4595,-121.61,39.14,44,2035,476,1030,453,14661,65200
14691,-117.17,34.03,33,4583,648,1760,638,63308,230600
16297,-118.46,34.06,20,5448,1532,2202,1442,42554,500001
15425,-118.14,34.1,27,4073,1013,2411,933,31080,231000
4070,-124.19,40.73,21,5694,1056,2907,972,35363,90100
4173,-117.11,32.67,52,280,71,217,71,14844,83300
206,-122.3,37.9,38,2263,522,1027,509,35125,224200
8840,-118.24,33.92,44,1079,210,601,182,22411,106400
3252,-121.53,38.5,17,3087,477,1365,495,64667,216800
13665,-117.3,34.05,6,2155,544,1039,391,16675,95800
17495,-121.95,37.81,5,7178,898,2823,907,90776,450400
6260,-120.2,39.33,26,1988,379,905,321,37841,109500
982,-118.28,33.99,49,2174,481,1861,484,17159,95000
