feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,target
0.019,65.681,-59.980,0.004,0.002,507392.91000000003,0.100
0.019,65.681,-59.980,0.002,-0.018,795616.7999999999,0.091
0.018,60.268,-69.959,-0.005,-0.012,146766.49,0.083
0.017,60.268,-69.959,-0.003,-0.021,71805.38000000002,0.074
0.016,60.268,-69.959,-0.002,-0.008,67513.28,0.065
0.015,60.268,-77.803,-0.001,-0.005,37267.61,0.057
0.014,60.268,-77.803,-0.001,-0.003,84324.86,0.048
0.013,60.268,-77.803,-0.001,0.004,10174.93,0.039
0.011,47.941,-100.000,-0.014,-0.010,487737.03,0.030
0.009,47.941,-89.919,-0.009,-0.007,232070.57,0.022
0.008,53.461,-66.610,0.001,0.002,178679.02999999997,0.013
0.008,58.230,-50.000,0.007,0.008,314406.74,0.004
0.008,58.230,-39.919,0.005,0.005,430350.18000000005,0.013
0.008,58.230,-24.936,0.003,0.017,241190.83,0.022
0.007,51.623,-49.873,-0.004,0.005,87059.9,0.030
0.006,56.891,-24.936,0.004,0.003,114892.56,0.039
0.006,50.919,-49.873,-0.004,-0.011,41040.73,0.048
0.005,50.919,-49.873,-0.003,-0.007,715.0,0.057
0.004,50.919,-49.873,-0.002,-0.005,58840.08,0.065
0.004,50.919,-49.873,-0.001,0.003,52852.56,0.074
0.003,50.919,-49.873,-0.001,-0.004,31045.380000000005,0.083
0.003,50.919,-66.667,-0.001,0.004,21718.25,0.091
0.003,57.825,-33.333,0.006,0.009,65847.64,0.100
0.003,57.825,-50.000,0.004,0.006,26538.3,0.109
0.003,49.713,-100.000,-0.004,-0.003,98003.06,0.117
0.002,43.188,-100.000,-0.009,-0.008,141369.47999999998,0.126
0.001,43.188,-100.000,-0.006,-0.005,24818.34,0.135
-0.000,43.188,-100.000,-0.004,-0.010,82682.57,0.143
-0.001,43.188,-100.000,-0.003,-0.007,31797.97,0.152
-0.001,51.713,-66.667,0.005,0.009,20254.120000000003,0.161
-0.002,39.033,-100.000,-0.010,-0.001,178634.49,0.170
-0.003,39.033,-100.000,-0.007,-0.001,79705.74,0.178
-0.004,39.033,-100.000,-0.004,-0.000,50623.03999999999,0.187
-0.002,58.201,-24.936,0.017,0.019,176845.91999999998,0.196
-0.000,58.201,-24.936,0.011,0.006,121224.37,0.204
0.001,58.201,-24.936,0.007,0.017,89097.13000000002,0.213
-0.000,46.159,-74.809,-0.008,-0.001,534785.5700000001,0.222
0.001,55.970,-24.936,0.008,0.012,351240.96,0.230
0.003,63.193,-0.000,0.018,0.001,165053.84,0.239
0.007,68.743,-12.468,0.025,0.014,482439.9199999999,0.248
0.008,63.605,-24.936,0.010,0.003,189970.35,0.257
0.008,54.746,-50.000,-0.006,0.002,106038.6,0.265
0.008,54.746,-50.000,-0.004,-0.012,183474.33000000002,0.274
0.008,58.112,-37.532,0.004,-0.014,19292.2,0.283
0.008,53.803,-57.205,-0.004,-0.029,58084.17,0.291
0.007,49.824,-71.470,-0.009,-0.020,386662.86,0.300
0.006,53.525,-57.205,0.000,0.007,359572.66000000003,0.309
0.006,53.525,-57.205,0.000,0.004,87230.21999999999,0.317
0.006,53.525,-80.041,0.000,-0.004,76812.31999999999,0.326
0.005,53.525,-80.041,0.000,0.004,276783.51,0.335
0.006,57.720,-60.081,0.007,0.016,191347.0,0.343
0.007,61.501,-24.936,0.011,0.011,15083.0,0.352
0.007,56.099,-33.559,0.001,0.000,65610.84,0.361
0.006,51.295,-66.780,-0.006,-0.006,60265.5,0.370
0.005,51.295,-66.780,-0.004,-0.004,143858.87999999998,0.378
0.005,51.295,-66.780,-0.003,-0.009,62518.57,0.387
0.005,56.001,-33.559,0.005,-0.006,371524.03,0.396
0.004,50.723,-66.780,-0.003,-0.004,28500.75,0.404
0.004,50.723,-66.780,-0.002,0.004,87926.73,0.413
0.004,55.578,-33.559,0.005,0.009,90281.32,0.422
0.007,66.332,-0.000,0.023,0.026,1335318.9799999997,0.430
0.008,61.045,-19.959,0.009,0.004,205311.01,0.439
0.008,56.219,-39.919,-0.001,0.003,105375.06999999999,0.448
0.008,59.654,-19.959,0.006,0.008,38952.950000000004,0.457
0.008,55.007,-39.919,-0.002,-0.008,47151.0,0.465
0.008,55.007,-39.919,-0.002,-0.025,176183.76,0.474
0.007,55.007,-39.919,-0.001,-0.010,51768.0,0.483
0.009,65.173,-0.000,0.019,0.020,787684.28,0.491
0.010,60.283,-19.959,0.006,-0.000,78837.66,0.500
0.012,65.808,-0.000,0.017,0.020,351155.87,0.500
0.013,61.222,-33.277,0.005,0.007,251498.1,0.516
0.012,56.949,-60.000,-0.003,-0.002,157537.22,0.533
0.012,59.959,-40.000,0.004,-0.015,110890.55,0.549
0.011,52.111,-80.000,-0.010,-0.016,138176.12,0.566
0.010,55.264,-60.000,-0.000,-0.017,10072.37,0.582
0.009,51.605,-80.000,-0.007,-0.012,60422.409999999996,0.598
0.007,48.170,-100.000,-0.011,-0.008,121962.40000000001,0.615
0.006,48.170,-100.000,-0.007,-0.012,39464.439999999995,0.631
0.004,48.170,-100.000,-0.005,0.005,18543.14,0.648
0.003,44.439,-85.735,-0.010,-0.010,219919.23,0.664
0.001,44.439,-85.735,-0.007,0.000,64405.64,0.680
-0.001,40.809,-100.000,-0.011,0.000,11090.78,0.697
-0.002,45.595,-83.362,-0.001,0.007,150.78000000000003,0.713
-0.004,38.833,-100.000,-0.014,-0.009,134744.37,0.730
-0.008,31.307,-100.000,-0.029,-0.019,576450.9199999999,0.746
-0.011,31.307,-88.914,-0.019,-0.013,836171.8700000001,0.762
-0.011,40.272,-66.629,0.000,0.011,395350.65,0.779
-0.011,44.175,-50.000,0.007,0.008,357079.56,0.795
-0.010,47.845,-37.532,0.011,0.025,302345.33,0.811
-0.010,44.682,-50.000,0.001,0.030,234213.4,0.828
-0.009,44.682,-42.878,0.001,0.020,59900.56,0.844
-0.010,41.499,-49.915,-0.006,-0.007,21479.31,0.861
-0.010,41.499,-49.915,-0.004,-0.011,105469.67000000001,0.877
-0.010,41.499,-49.915,-0.003,-0.014,33748.0,0.893
-0.011,38.109,-66.553,-0.008,-0.009,85779.20999999999,0.910
-0.011,38.109,-59.878,-0.006,-0.006,37837.719999999994,0.926
-0.011,43.465,-39.919,0.003,0.009,50320.6,0.943
-0.010,43.465,-49.873,0.002,0.006,3345.2,0.959
-0.009,43.465,-49.873,0.001,0.004,393.25,0.975
-0.009,43.465,-49.873,0.001,0.009,69026.09999999999,0.992
-0.008,49.360,-24.936,0.007,0.013,14520.48,0.975
-0.007,44.377,-33.220,-0.002,-0.005,306171.60000000003,0.959
-0.007,44.377,-33.220,-0.001,-0.003,4932.24,0.943
-0.006,50.207,-0.000,0.006,0.004,18616.0,0.926
-0.006,45.115,-33.220,-0.003,-0.004,750.75,0.910
-0.006,40.672,-66.441,-0.008,-0.015,107230.0,0.893
-0.006,46.360,-33.220,0.001,0.003,7197.2,0.877
-0.006,42.022,-66.441,-0.006,-0.005,169822.24,0.861
-0.006,42.022,-66.441,-0.004,-0.010,62182.270000000004,0.844
-0.007,37.869,-100.000,-0.009,-0.007,182462.66,0.828
-0.008,37.869,-100.000,-0.006,0.002,224661.97000000003,0.811
-0.008,37.869,-75.064,-0.004,-0.005,175152.97,0.795
-0.009,37.869,-75.064,-0.003,0.003,245235.02000000002,0.779
-0.010,29.980,-100.000,-0.015,-0.011,733083.6599999997,0.762
-0.011,37.042,-80.041,-0.003,0.006,30779.76,0.746
-0.008,56.145,-16.638,0.024,0.030,403056.36,0.730
-0.007,48.277,-49.915,0.003,0.007,320338.15,0.713
-0.006,48.277,-49.915,0.002,0.005,7565.849999999999,0.697
-0.007,41.499,-83.362,-0.012,0.003,174006.71000000002,0.680
-0.008,41.499,-83.362,-0.008,-0.005,24732.42,0.664
-0.010,35.713,-100.000,-0.018,-0.042,101089.15,0.648
-0.012,33.219,-88.901,-0.019,-0.022,484464.93999999994,0.631
-0.010,48.662,-44.507,0.014,0.012,232846.07,0.615
-0.011,43.274,-66.704,-0.004,0.008,98185.44,0.598
-0.011,40.839,-77.803,-0.009,-0.001,218690.21000000002,0.582
-0.012,40.839,-77.803,-0.006,0.012,50956.619999999995,0.566
-0.012,44.463,-66.704,0.002,0.021,14911.0,0.549
-0.014,35.161,-100.000,-0.025,-0.038,344486.33999999997,0.533
-0.017,33.290,-88.914,-0.023,-0.019,214311.19,0.516
-0.023,24.764,-70.010,-0.055,-0.045,515151.15,0.500
-0.038,15.960,-78.128,-0.115,-0.109,436671.45999999996,0.500
-0.043,31.300,-56.256,-0.031,-0.033,439136.44,0.455
-0.044,38.244,-43.744,0.006,0.030,292387.01,0.409
-0.048,32.880,-62.496,-0.035,-0.013,378250.9,0.364
-0.049,37.586,-51.627,-0.004,0.050,655671.1599999999,0.318
-0.049,37.586,-50.017,-0.003,0.112,224502.83000000002,0.273
-0.049,36.594,-53.345,-0.008,0.022,69119.01,0.227
-0.049,36.594,-53.345,-0.006,-0.011,114828.18000000001,0.182
-0.051,32.603,-66.655,-0.030,0.006,247198.31,0.136
-0.051,34.525,-59.261,-0.013,-0.009,66723.24,0.091
-0.050,36.477,-50.000,-0.002,0.000,157170.46000000002,0.045
-0.050,35.342,-42.091,-0.008,0.000,143842.82,0.091
-0.047,39.402,-46.160,0.008,0.013,58178.85,0.136
-0.045,39.402,-59.980,0.005,0.035,115433.35,0.182
-0.042,39.402,-59.980,0.003,0.017,38912.65,0.227
-0.039,41.688,-37.532,0.009,0.011,103487.18,0.273
-0.036,41.688,-37.532,0.006,0.014,72629.0,0.318
-0.033,41.688,-16.638,0.004,-0.004,60952.25,0.364
-0.031,41.688,-16.638,0.003,-0.002,67380.62999999999,0.409
-0.028,41.688,-16.638,0.002,-0.002,50700.26,0.455
-0.026,41.688,-16.638,0.001,-0.008,56851.0,0.500
-0.019,58.736,-0.000,0.047,0.041,495226.50000000006,0.545
-0.009,65.013,-0.000,0.057,0.053,760278.3799999999,0.500
-0.004,57.899,-19.973,0.019,0.016,446794.92,0.559
-0.002,53.663,-38.480,-0.001,-0.003,121217.13999999998,0.618
0.001,55.428,-33.277,0.006,0.005,111690.42000000001,0.676
0.003,57.167,-24.958,0.011,-0.036,99013.26,0.735
0.006,57.167,-24.958,0.007,-0.050,95832.2,0.794
0.003,44.942,-74.958,-0.035,-0.053,496775.1599999999,0.853
-0.002,40.294,-92.320,-0.043,-0.042,347598.1500000001,0.912
-0.007,38.857,-100.000,-0.035,-0.041,130629.11,0.971
-0.033,18.361,-56.752,-0.213,-0.224,1442455.15,0.912
-0.048,26.946,-48.644,-0.103,-0.110,851567.4199999999,0.853
-0.056,33.248,-41.886,-0.036,-0.001,301214.71,0.794
-0.064,31.491,-45.946,-0.044,-0.001,334738.79000000004,0.735
-0.067,34.000,-42.458,-0.016,0.019,203440.74,0.676
-0.070,33.339,-43.061,-0.017,0.196,169057.78999999998,0.618
-0.079,28.094,-55.552,-0.070,0.032,262557.13,0.559
-0.085,28.094,-55.552,-0.047,-0.011,257544.21000000002,0.500
-0.091,25.984,-60.565,-0.057,-0.014,184317.11000000004,0.500
-0.092,32.777,-49.232,-0.006,0.010,215921.79,0.389
-0.085,40.944,-36.508,0.042,0.059,177217.93,0.278
-0.080,40.194,-35.003,0.022,0.092,545676.61,0.167
-0.078,37.940,-50.025,-0.005,0.042,90248.8,0.056
-0.073,40.346,-39.990,0.010,0.067,74844.88,0.167
-0.067,42.724,-17.675,0.019,0.025,75326.54000000001,0.278
-0.062,42.724,-17.675,0.013,-0.029,74912.56,0.389
-0.058,40.836,-29.419,-0.004,-0.026,183188.15000000002,0.500
-0.050,49.295,-0.000,0.043,0.048,506394.92000000004,0.500
-0.042,49.295,-9.510,0.029,0.019,270222.99,0.600
-0.043,40.627,-52.402,-0.040,-0.059,310342.35,0.700
-0.041,44.156,-42.091,-0.007,-0.020,116742.17000000001,0.800
-0.038,45.319,-50.000,0.002,0.006,251394.58999999997,0.900
-0.034,46.518,-46.160,0.008,-0.035,112933.0,0.800
-0.032,44.420,-61.520,-0.008,-0.036,128506.51000000001,0.700
-0.030,45.738,-53.840,0.001,0.041,152993.09,0.600
-0.031,41.489,-84.639,-0.025,-0.018,138376.33000000002,0.500
-0.034,37.724,-100.000,-0.043,-0.045,280980.21,0.400
-0.039,35.140,-100.000,-0.048,-0.056,461143.9,0.500
-0.038,42.233,-72.213,0.001,0.008,230839.26,0.357
-0.037,42.233,-72.213,0.000,-0.001,445507.38,0.214
-0.028,53.920,-0.000,0.066,0.091,44622.759999999995,0.071
-0.021,53.920,-48.261,0.044,0.087,592964.54,0.214
-0.013,55.982,-41.377,0.042,0.091,146962.75,0.357
-0.007,57.017,-37.935,0.035,0.034,86618.9,0.500
0.001,60.063,-27.573,0.043,0.042,194994.22000000003,0.500
0.007,58.578,-31.015,0.022,-0.044,298597.86,0.583
0.011,58.578,-31.015,0.015,-0.029,117055.49,0.667
0.010,51.220,-48.261,-0.023,-0.065,400230.51,0.750
0.008,49.874,-51.704,-0.022,-0.057,264156.41000000003,0.833
0.007,49.874,-51.704,-0.015,-0.057,146266.76,0.917
0.006,49.874,-62.479,-0.010,-0.032,36808.05,0.833
0.004,48.288,-100.000,-0.013,-0.028,112375.07,0.750
0.002,46.674,-94.454,-0.015,0.008,88896.72,0.667
0.000,46.674,-90.926,-0.010,0.012,52822.66,0.583
-0.001,46.674,-90.926,-0.007,0.008,53403.78,0.500
-0.004,43.110,-92.320,-0.018,-0.008,63201.92999999999,0.417
-0.008,38.363,-93.762,-0.031,-0.018,163663.27,0.500
-0.011,40.722,-87.460,-0.014,0.001,42419.619999999995,0.484
-0.011,45.195,-73.320,0.004,0.014,111270.14000000001,0.468
-0.010,47.334,-54.537,0.009,0.016,154972.44,0.452
-0.010,47.334,-44.457,0.006,0.024,117909.98,0.437
-0.007,53.652,-11.086,0.024,0.055,116860.26999999999,0.421
-0.006,49.391,-33.371,0.003,0.017,87437.91,0.405
-0.004,51.477,-22.172,0.008,0.005,11457.5,0.389
-0.003,51.477,-22.172,0.006,-0.003,15859.219999999998,0.373
-0.001,53.668,-11.086,0.010,0.004,8770.75,0.357
0.000,53.668,-11.086,0.007,-0.017,97863.14,0.341
0.001,53.668,-11.086,0.005,0.002,21880.399999999998,0.325
0.003,56.143,-9.980,0.010,0.001,83109.19,0.310
0.005,58.528,-0.000,0.013,0.007,5303.98,0.294
0.006,55.290,-28.530,0.002,-0.008,51614.32,0.278
0.006,55.290,-28.530,0.001,-0.005,92537.44,0.262
0.003,43.974,-100.000,-0.025,-0.030,64692.79,0.246
0.002,46.893,-83.362,-0.010,-0.020,6830.95,0.230
0.000,44.402,-100.000,-0.013,-0.026,49185.24,0.214
0.000,50.136,-49.936,0.004,0.002,145707.98999999996,0.198
0.002,55.099,-24.968,0.016,0.014,55107.52,0.183
0.002,52.296,-44.394,0.004,0.029,424972.06999999995,0.167
0.004,57.006,-22.197,0.016,0.026,272350.66000000003,0.151
0.005,57.006,-22.197,0.011,0.024,185925.26,0.135
0.006,53.919,-33.296,0.000,-0.004,75898.04,0.119
0.005,50.948,-44.394,-0.006,-0.022,166345.96,0.103
0.005,50.948,-44.394,-0.004,-0.008,201033.08000000002,0.087
0.005,53.894,-33.296,0.004,-0.012,60420.91,0.071
0.005,53.894,-33.296,0.003,-0.008,34374.61,0.056
0.005,53.894,-33.296,0.002,0.001,17473.600000000002,0.040
0.006,57.112,-22.197,0.008,0.014,107631.06999999999,0.024
0.006,53.120,-49.915,-0.001,0.003,25910.97,0.008
0.005,49.401,-66.553,-0.007,-0.011,37874.25,0.024
0.005,56.031,-19.959,0.008,0.006,207890.31000000003,0.040
0.005,52.338,-39.919,-0.001,-0.003,14624.46,0.056
0.006,55.497,-19.959,0.006,-0.002,134288.93,0.071
0.005,51.800,-39.919,-0.003,-0.001,154628.43,0.087
0.006,57.848,-16.638,0.011,0.019,150079.74000000002,0.103
0.009,64.972,-0.000,0.027,0.019,391099.52,0.119
0.011,61.267,-14.265,0.012,0.013,144140.44,0.135
0.012,61.267,-14.265,0.008,0.002,143306.05000000002,0.151
0.011,54.079,-42.940,-0.008,-0.005,53204.63,0.167
0.011,54.079,-42.940,-0.005,-0.017,32266.159999999996,0.183
0.009,50.650,-57.205,-0.010,-0.037,149428.43000000005,0.198
0.007,47.413,-71.470,-0.013,-0.025,210897.77,0.214
0.005,47.413,-71.470,-0.009,-0.017,40646.91,0.230
0.004,47.413,-71.470,-0.006,0.002,35060.88,0.246
0.002,43.908,-85.735,-0.010,-0.005,138570.16,0.262
-0.002,35.420,-100.000,-0.027,-0.017,143686.94999999998,0.278
-0.006,33.129,-90.926,-0.024,-0.011,149065.06,0.294
-0.009,30.971,-91.681,-0.023,-0.014,270760.1,0.310
-0.011,39.463,-75.042,-0.002,0.004,115882.9,0.325
-0.011,39.463,-72.778,-0.001,0.009,107828.52,0.341
-0.010,47.055,-54.537,0.012,0.039,150364.21,0.357
-0.013,37.068,-90.010,-0.018,0.006,218048.37,0.373
-0.013,43.508,-62.548,0.001,0.024,191267.14,0.389
-0.010,51.545,-14.265,0.020,0.022,248363.77,0.405
-0.007,53.892,-12.484,0.020,0.021,386565.74,0.421
-0.003,58.247,-9.990,0.026,0.014,471037.05,0.437
0.003,65.321,-0.000,0.044,0.062,876705.2599999999,0.452
0.007,62.478,-7.680,0.023,0.022,223299.9,0.468
0.011,64.158,-0.000,0.022,0.001,520018.18,0.484
0.025,78.614,-3.734,0.106,0.086,3805034.81,0.500
0.044,84.057,-11.909,0.143,0.116,4486752.470000001,0.500
0.056,78.220,-19.040,0.076,0.032,1711841.77,0.504
0.064,76.318,-21.416,0.044,0.021,576278.14,0.509
0.070,76.318,-21.416,0.029,0.008,544667.98,0.513
0.074,76.968,-19.990,0.026,-0.080,610085.73,0.517
0.073,67.045,-35.132,-0.015,-0.158,1139195.3,0.521
0.071,67.045,-36.106,-0.010,-0.086,705363.24,0.526
0.071,69.761,-29.389,0.013,-0.031,485964.4,0.530
0.071,70.628,-29.017,0.015,-0.014,1992400.06,0.534
0.070,70.628,-29.983,0.010,-0.016,380410.54,0.539
0.068,68.357,-33.311,0.000,0.016,158827.86,0.543
0.066,68.357,-66.644,0.000,0.010,357673.68999999994,0.547
0.064,69.494,-49.936,0.007,-0.006,167171.19999999998,0.552
0.061,66.904,-57.060,-0.002,-0.017,254210.04999999996,0.556
0.058,66.904,-57.060,-0.001,-0.011,131081.87,0.560
0.052,59.201,-87.516,-0.021,-0.021,855192.5199999999,0.564
0.047,59.201,-85.735,-0.014,-0.014,352592.13999999996,0.569
0.044,60.934,-71.470,-0.003,-0.009,220801.43,0.573
0.039,55.827,-100.000,-0.015,-0.013,291614.07,0.577
0.036,57.734,-85.735,-0.003,-0.002,359692.15,0.582
0.033,57.734,-75.032,-0.002,0.018,228792.55,0.586
0.029,54.981,-85.735,-0.008,0.006,71178.54000000001,0.590
0.026,54.981,-83.362,-0.005,-0.003,86178.79000000001,0.594
0.022,52.099,-100.000,-0.010,0.005,60046.990000000005,0.599
0.020,54.658,-71.366,-0.000,0.003,49881.66,0.603
0.016,48.991,-100.000,-0.013,-0.011,111746.53,0.607
0.013,48.991,-100.000,-0.009,-0.001,96478.62,0.612
0.012,51.898,-79.837,0.001,0.006,46042.759999999995,0.616
0.009,46.250,-85.735,-0.013,-0.003,263279.49999999994,0.620
0.006,46.250,-85.735,-0.008,-0.008,49337.15,0.624
0.006,52.274,-57.060,0.008,0.021,4566.639999999999,0.629
0.005,49.285,-71.470,-0.002,0.007,36230.37,0.633
0.004,49.285,-60.081,-0.001,-0.002,82466.98,0.637
0.003,49.285,-60.081,-0.001,0.012,43088.89,0.642
0.001,46.031,-80.041,-0.007,0.001,4732.950000000001,0.646
-0.001,42.975,-100.000,-0.011,-0.019,75151.25,0.650
-0.002,42.975,-100.000,-0.007,-0.006,76545.69,0.655
-0.002,47.051,-75.064,0.002,0.003,126137.12999999999,0.659
-0.003,47.051,-75.064,0.001,0.002,64080.259999999995,0.663
0.000,60.263,-0.000,0.027,0.034,713914.8199999998,0.667
0.001,53.141,-39.919,0.005,0.016,753373.69,0.672
0.002,55.945,-19.959,0.010,0.017,312852.0,0.676
0.002,49.530,-60.081,-0.007,-0.008,308565.37,0.680
0.001,49.530,-60.081,-0.004,-0.005,33408.0,0.685
-0.004,35.439,-100.000,-0.042,-0.069,539202.3799999999,0.689
-0.008,35.439,-81.852,-0.028,-0.033,227727.87,0.693
-0.008,44.595,-54.537,0.001,-0.009,262349.05,0.697
-0.009,42.442,-63.611,-0.006,0.001,164545.33,0.702
-0.013,35.118,-100.000,-0.030,-0.026,216668.85,0.706
-0.015,40.621,-75.042,-0.007,0.035,344020.35,0.710
-0.017,37.221,-91.681,-0.018,0.010,194391.61999999997,0.715
-0.020,35.616,-92.320,-0.018,-0.019,97428.17,0.719
-0.023,32.575,-100.000,-0.025,-0.019,244222.41999999998,0.723
-0.024,38.253,-84.573,-0.004,0.026,233265.89999999997,0.727
-0.026,35.072,-100.000,-0.016,-0.009,82352.4,0.732
-0.028,33.577,-85.735,-0.017,0.001,199111.27000000002,0.736
-0.031,30.752,-100.000,-0.024,-0.006,150870.22999999998,0.740
-0.030,39.037,-72.778,0.003,0.029,63004.130000000005,0.745
-0.030,37.429,-81.852,-0.004,-0.001,74769.33,0.749
-0.030,37.429,-81.852,-0.003,0.013,21542.59,0.753
-0.029,37.429,-81.852,-0.002,0.015,68814.08,0.758
-0.031,32.426,-88.901,-0.021,0.004,174183.72,0.762
-0.031,35.520,-71.470,-0.007,-0.011,130835.05999999998,0.766
-0.029,41.308,-42.940,0.008,0.012,413497.06000000006,0.770
-0.028,39.403,-57.205,-0.001,0.002,97318.01000000001,0.775
-0.028,37.540,-71.470,-0.007,-0.005,61867.59,0.779
-0.027,37.540,-66.723,-0.005,0.016,94566.29000000001,0.783
-0.028,33.828,-100.000,-0.016,-0.009,251961.22999999998,0.788
-0.028,33.828,-85.610,-0.011,-0.019,281140.87,0.792
-0.026,43.539,-42.878,0.012,0.013,269277.09,0.796
-0.021,53.387,-27.222,0.034,0.042,851633.2400000001,0.800
-0.018,46.790,-54.537,0.003,0.008,239893.99999999997,0.805
-0.014,53.039,-27.222,0.022,0.038,544137.33,0.809
-0.009,56.680,-9.074,0.028,0.039,744684.2000000001,0.813
-0.005,58.416,-0.000,0.025,0.013,631308.6000000001,0.818
-0.001,58.416,-0.000,0.017,-0.018,126111.30000000002,0.822
0.001,53.448,-18.148,-0.002,-0.005,288612.63,0.826
0.004,59.087,-0.000,0.018,-0.004,370369.48,0.830
0.008,62.351,-0.000,0.025,-0.002,270530.83,0.835
0.012,62.351,-6.653,0.017,-0.008,429914.87,0.839
0.010,50.620,-39.986,-0.021,-0.038,305573.69999999995,0.843
0.009,50.620,-54.537,-0.014,-0.012,106215.62999999999,0.848
0.008,50.620,-54.537,-0.010,-0.028,14991.529999999999,0.852
0.007,52.832,-45.463,0.000,-0.025,464793.88999999996,0.856
0.007,52.832,-55.543,0.000,-0.017,101413.11,0.861
0.005,47.859,-77.715,-0.013,0.008,113019.17000000001,0.865
0.003,45.550,-88.801,-0.015,-0.001,197661.43,0.869
0.001,43.279,-100.000,-0.017,-0.007,67445.3,0.873
-0.005,35.690,-100.000,-0.037,-0.037,303462.82999999996,0.878
-0.007,41.238,-84.639,-0.012,-0.012,219729.30000000005,0.882
-0.010,39.407,-92.320,-0.014,-0.001,143121.76,0.886
-0.012,37.609,-100.000,-0.016,-0.001,158063.75999999998,0.891
-0.014,40.531,-88.901,-0.004,0.013,344669.14,0.895
-0.016,36.818,-100.000,-0.016,0.021,126019.51000000001,0.899
-0.016,42.492,-80.020,0.002,0.014,119762.43000000001,0.903
-0.018,38.745,-100.000,-0.011,0.003,129462.85,0.908
-0.018,41.522,-87.516,-0.001,0.015,4553.17,0.912
-0.016,46.724,-57.205,0.012,0.017,100134.31,0.916
-0.015,46.724,-57.205,0.008,0.024,41430.94,0.921
-0.012,49.338,-33.447,0.012,0.010,154937.08000000002,0.925
-0.011,49.338,-0.000,0.008,0.019,35449.81,0.929
-0.009,49.338,-0.000,0.005,0.006,5239.4400000000005,0.933
-0.007,52.263,-16.808,0.010,-0.002,138532.72,0.938
-0.005,52.263,-28.675,0.007,-0.002,750052.41,0.942
-0.004,52.263,-28.675,0.004,-0.008,419152.61999999994,0.946
-0.002,55.504,-14.265,0.010,0.002,409996.1,0.951
-0.001,51.722,-28.675,-0.000,-0.006,45408.08,0.955
0.001,57.873,-0.000,0.013,0.003,76861.92,0.959
0.002,54.175,-19.959,0.002,-0.005,823.4,0.964
0.003,57.125,-0.000,0.008,0.003,139423.1,0.968
0.004,57.125,-19.959,0.005,-0.004,101227.94,0.972
0.005,57.125,-19.959,0.004,0.004,38801.759999999995,0.976
0.003,43.196,-100.000,-0.024,-0.037,581079.56,0.981
0.002,49.774,-60.081,-0.003,-0.005,627580.96,0.985
0.003,52.750,-39.919,0.005,-0.003,824399.7200000001,0.989
0.003,52.750,-39.919,0.003,-0.002,400386.5,0.994
0.004,55.760,-19.959,0.009,0.005,255727.63999999998,0.998
0.003,49.003,-60.081,-0.007,0.016,187842.03,0.994
0.003,52.141,-39.919,0.002,0.005,110885.69,0.989
0.003,52.141,-39.919,0.001,-0.004,95922.76000000001,0.985
0.003,52.141,-39.919,0.001,-0.002,83532.60999999999,0.981
-0.003,32.380,-100.000,-0.052,-0.061,995294.9199999999,0.976
-0.006,41.362,-58.319,-0.015,-0.008,312082.85,0.972
-0.009,37.756,-75.042,-0.023,-0.025,326480.24,0.968
-0.012,37.756,-75.042,-0.015,-0.017,128468.63,0.964
-0.013,40.766,-66.638,-0.004,-0.004,188602.19000000003,0.959
-0.014,40.766,-66.638,-0.002,0.049,72572.0,0.955
-0.015,38.601,-75.042,-0.008,0.007,64091.59,0.951
-0.016,38.601,-72.778,-0.005,0.018,101632.92,0.946
-0.017,36.382,-81.852,-0.010,0.005,69976.93,0.942
-0.018,36.382,-81.852,-0.007,-0.003,769923.46,0.938
-0.019,34.109,-90.926,-0.011,-0.009,74115.29,0.933
-0.019,38.263,-80.041,-0.001,0.007,253561.75999999998,0.929
-0.019,35.830,-83.362,-0.007,-0.002,22415.47,0.925
-0.020,33.534,-100.000,-0.011,-0.001,126163.45000000001,0.921
-0.023,27.766,-100.000,-0.027,-0.020,134141.82,0.916
-0.024,35.718,-74.936,-0.005,0.006,164225.39,0.912
-0.024,35.718,-74.936,-0.003,-0.002,235609.43,0.908
-0.023,35.718,-71.366,-0.002,0.005,84507.15,0.903
-0.021,43.454,-42.878,0.012,0.023,173188.79,0.899
-0.020,43.454,-42.878,0.008,0.035,158075.15999999997,0.895
-0.019,40.619,-49.915,-0.001,0.004,52275.33,0.891
-0.018,40.619,-49.915,-0.001,0.002,125967.85,0.886
-0.016,44.796,-33.277,0.006,0.008,201806.54,0.882
-0.013,52.058,-14.390,0.017,0.005,259371.21000000002,0.878
-0.011,52.058,-14.390,0.011,0.004,2077.74,0.873
-0.009,48.368,-28.634,0.001,0.002,111785.07999999999,0.869
